origin,destination,is_same_country,measurement_id,probe_id,timestamp,distance_km,rtt_obs_ms,rtt_dir_ms,delta_ms,tier,tier_label,unexplained_inflation,transits_external,external_asns,hop_count
Guatemala,Nicaragua,False,189779186,7528,1784275068,652,34.1,8.5,25.6,physical_exit,Salida física confirmada,False,True,174,7
Guatemala,Nicaragua,False,189779186,7528,1784296664,652,34.3,8.5,25.7,physical_exit,Salida física confirmada,False,True,174,7
Guatemala,Nicaragua,False,189779186,7528,1784318268,652,54.7,8.5,46.1,physical_exit,Salida física confirmada,False,True,174,11
Guatemala,Nicaragua,False,189779186,7528,1784339860,652,54.7,8.5,46.2,physical_exit,Salida física confirmada,False,True,174,11
Guatemala,Nicaragua,False,189779186,7528,1784361461,652,54.7,8.5,46.2,physical_exit,Salida física confirmada,False,True,174,11
Guatemala,Nicaragua,False,189779186,7528,1784383063,652,54.6,8.5,46.1,physical_exit,Salida física confirmada,False,True,174,11
Guatemala,Nicaragua,False,189779186,7528,1784404668,652,34.7,8.5,26.2,physical_exit,Salida física confirmada,False,True,174,7
Guatemala,Costa Rica,False,189779187,7528,1783994350,712,29.1,9.1,20.0,intra_sica,Intra-SICA,True,False,,10
Guatemala,Costa Rica,False,189779187,7528,1784015956,712,27.1,9.1,17.9,intra_sica,Intra-SICA,False,False,,10
Guatemala,Costa Rica,False,189779187,7528,1784037557,712,25.9,9.1,16.7,intra_sica,Intra-SICA,False,False,,10
Guatemala,Costa Rica,False,189779187,7528,1784059150,712,26.3,9.1,17.2,intra_sica,Intra-SICA,False,False,,10
Guatemala,Costa Rica,False,189779187,7528,1784080759,712,26.4,9.1,17.3,intra_sica,Intra-SICA,False,False,,10
Guatemala,Costa Rica,False,189779187,7528,1784102352,712,26.9,9.1,17.8,intra_sica,Intra-SICA,False,False,,10
Guatemala,Costa Rica,False,189779187,7528,1784123959,712,28.8,9.1,19.7,intra_sica,Intra-SICA,True,False,,10
Guatemala,Costa Rica,False,189779187,7528,1784145548,712,28.5,9.1,19.4,intra_sica,Intra-SICA,True,False,,10
Guatemala,Costa Rica,False,189779187,7528,1784167146,712,28.6,9.1,19.5,intra_sica,Intra-SICA,True,False,,10
Guatemala,Costa Rica,False,189779187,7528,1784188752,712,28.7,9.1,19.6,intra_sica,Intra-SICA,True,False,,10
Guatemala,Costa Rica,False,189779187,7528,1784210355,712,28.5,9.1,19.4,intra_sica,Intra-SICA,True,False,,10
Guatemala,Costa Rica,False,189779187,7528,1784231947,712,28.8,9.1,19.7,intra_sica,Intra-SICA,True,False,,10
Guatemala,Costa Rica,False,189779187,7528,1784253545,712,28.6,9.1,19.5,intra_sica,Intra-SICA,True,False,,10
Guatemala,Costa Rica,False,189779187,7528,1784275148,712,28.3,9.1,19.2,intra_sica,Intra-SICA,True,False,,10
Guatemala,Costa Rica,False,189779187,7528,1784296752,712,28.5,9.1,19.4,intra_sica,Intra-SICA,True,False,,10
Guatemala,Costa Rica,False,189779187,7528,1784318348,712,28.2,9.1,19.1,intra_sica,Intra-SICA,True,False,,10
Guatemala,Costa Rica,False,189779187,7528,1784339947,712,28.7,9.1,19.6,intra_sica,Intra-SICA,True,False,,10
Guatemala,Costa Rica,False,189779187,7528,1784361549,712,28.7,9.1,19.6,intra_sica,Intra-SICA,True,False,,10
Guatemala,Costa Rica,False,189779187,7528,1784383148,712,27.4,9.1,18.3,intra_sica,Intra-SICA,True,False,,10
Guatemala,Costa Rica,False,189779187,7528,1784404756,712,25.9,9.1,16.8,intra_sica,Intra-SICA,False,False,,10
Guatemala,Panama,False,189779188,7528,1783994546,1350,30.6,15.5,15.1,intra_sica,Intra-SICA,False,False,,7
Guatemala,Panama,False,189779188,7528,1784016137,1350,33.1,15.5,17.6,intra_sica,Intra-SICA,False,False,,7
Guatemala,Panama,False,189779188,7528,1784037745,1350,32.5,15.5,17.0,intra_sica,Intra-SICA,False,False,,7
Guatemala,Panama,False,189779188,7528,1784059350,1350,31.3,15.5,15.8,intra_sica,Intra-SICA,False,False,,7
Guatemala,Panama,False,189779188,7528,1784080950,1350,29.0,15.5,13.5,intra_sica,Intra-SICA,False,False,,7
Guatemala,Panama,False,189779188,7528,1784102538,1350,31.5,15.5,16.0,intra_sica,Intra-SICA,False,False,,7
Guatemala,Panama,False,189779188,7528,1784124143,1350,33.4,15.5,17.9,intra_sica,Intra-SICA,False,False,,7
Guatemala,Panama,False,189779188,7528,1784145739,1350,31.9,15.5,16.4,intra_sica,Intra-SICA,False,False,,7
Guatemala,Panama,False,189779188,7528,1784167342,1350,31.9,15.5,16.4,intra_sica,Intra-SICA,False,False,,7
Guatemala,Panama,False,189779188,7528,1784188945,1350,31.9,15.5,16.4,intra_sica,Intra-SICA,False,False,,7
Guatemala,Panama,False,189779188,7528,1784210551,1350,31.7,15.5,16.2,intra_sica,Intra-SICA,False,False,,7
Guatemala,Panama,False,189779188,7528,1784232142,1350,31.7,15.5,16.2,intra_sica,Intra-SICA,False,False,,7
Guatemala,Panama,False,189779188,7528,1784253743,1350,32.0,15.5,16.5,intra_sica,Intra-SICA,False,False,,7
Guatemala,Panama,False,189779188,7528,1784275348,1350,32.0,15.5,16.5,intra_sica,Intra-SICA,False,False,,7
Guatemala,Panama,False,189779188,7528,1784296946,1350,31.8,15.5,16.3,intra_sica,Intra-SICA,False,False,,7
Guatemala,Panama,False,189779188,7528,1784318549,1350,31.9,15.5,16.4,intra_sica,Intra-SICA,False,False,,7
Guatemala,Panama,False,189779188,7528,1784340141,1350,31.9,15.5,16.4,intra_sica,Intra-SICA,False,False,,7
Guatemala,Panama,False,189779188,7528,1784361744,1350,33.1,15.5,17.6,intra_sica,Intra-SICA,False,False,,7
Guatemala,Panama,False,189779188,7528,1784383340,1350,32.6,15.5,17.1,intra_sica,Intra-SICA,False,False,,7
Guatemala,Panama,False,189779188,7528,1784404950,1350,33.2,15.5,17.7,intra_sica,Intra-SICA,False,False,,7
Guatemala,Republica Dominicana,False,189779189,7528,1783994462,2178,46.9,23.8,23.1,external_regional,ASN externo (tránsito regional),False,True,174,11
Guatemala,Republica Dominicana,False,189779189,7528,1784016069,2178,46.6,23.8,22.8,external_regional,ASN externo (tránsito regional),False,True,174,11
Guatemala,Republica Dominicana,False,189779189,7528,1784037668,2178,46.6,23.8,22.8,external_regional,ASN externo (tránsito regional),False,True,174,11
Guatemala,Republica Dominicana,False,189779189,7528,1784059269,2178,46.6,23.8,22.8,external_regional,ASN externo (tránsito regional),False,True,174,11
Guatemala,Republica Dominicana,False,189779189,7528,1784080871,2178,46.7,23.8,22.9,external_regional,ASN externo (tránsito regional),False,True,174,11
Guatemala,Republica Dominicana,False,189779189,7528,1784102462,2178,46.7,23.8,22.9,external_regional,ASN externo (tránsito regional),False,True,174,11
Guatemala,Republica Dominicana,False,189779189,7528,1784124067,2178,46.6,23.8,22.8,external_regional,ASN externo (tránsito regional),False,True,174,11
Guatemala,Republica Dominicana,False,189779189,7528,1784145670,2178,46.7,23.8,22.9,external_regional,ASN externo (tránsito regional),False,True,174,11
Guatemala,Republica Dominicana,False,189779189,7528,1784167259,2178,46.6,23.8,22.8,external_regional,ASN externo (tránsito regional),False,True,174,11
Guatemala,Republica Dominicana,False,189779189,7528,1784188857,2178,46.6,23.8,22.8,external_regional,ASN externo (tránsito regional),False,True,174,11
Guatemala,Republica Dominicana,False,189779189,7528,1784210461,2178,48.3,23.8,24.5,external_regional,ASN externo (tránsito regional),False,True,174,11
Guatemala,Republica Dominicana,False,189779189,7528,1784232063,2178,53.8,23.8,30.1,external_regional,ASN externo (tránsito regional),False,True,174,11
Guatemala,Republica Dominicana,False,189779189,7528,1784253663,2178,46.7,23.8,23.0,external_regional,ASN externo (tránsito regional),False,True,174,11
Guatemala,Republica Dominicana,False,189779189,7528,1784275266,2178,46.8,23.8,23.0,external_regional,ASN externo (tránsito regional),False,True,174,11
Guatemala,Republica Dominicana,False,189779189,7528,1784296864,2178,46.7,23.8,22.9,external_regional,ASN externo (tránsito regional),False,True,174,11
Guatemala,Republica Dominicana,False,189779189,7528,1784318461,2178,46.7,23.8,23.0,external_regional,ASN externo (tránsito regional),False,True,174,11
Guatemala,Republica Dominicana,False,189779189,7528,1784340066,2178,46.8,23.8,23.0,external_regional,ASN externo (tránsito regional),False,True,174,11
Guatemala,Republica Dominicana,False,189779189,7528,1784361663,2178,46.8,23.8,23.0,external_regional,ASN externo (tránsito regional),False,True,174,11
Guatemala,Republica Dominicana,False,189779189,7528,1784383266,2178,46.7,23.8,22.9,external_regional,ASN externo (tránsito regional),False,True,174,11
Guatemala,Republica Dominicana,False,189779189,7528,1784404865,2178,46.7,23.8,22.9,external_regional,ASN externo (tránsito regional),False,True,174,11
El Salvador,Guatemala,False,189779190,7650,1783994457,173,30.2,3.7,26.5,physical_exit,Salida física confirmada,False,True,12956,11
El Salvador,Guatemala,False,189779190,7650,1784016064,173,33.3,3.7,29.6,physical_exit,Salida física confirmada,False,True,12956,11
El Salvador,Guatemala,False,189779190,7650,1784037656,173,33.3,3.7,29.6,physical_exit,Salida física confirmada,False,True,12956,11
El Salvador,Guatemala,False,189779190,7650,1784059262,173,30.2,3.7,26.5,physical_exit,Salida física confirmada,False,True,12956,11
El Salvador,Guatemala,False,189779190,7650,1784080868,173,30.2,3.7,26.4,physical_exit,Salida física confirmada,False,True,12956,11
El Salvador,Guatemala,False,189779190,7650,1784102461,173,30.2,3.7,26.5,physical_exit,Salida física confirmada,False,True,12956,11
El Salvador,Guatemala,False,189779190,7650,1784124060,173,33.3,3.7,29.5,physical_exit,Salida física confirmada,False,True,12956,11
El Salvador,Guatemala,False,189779190,7650,1784145665,173,30.2,3.7,26.5,physical_exit,Salida física confirmada,False,True,12956,11
El Salvador,Guatemala,False,189779190,7650,1784167255,173,30.2,3.7,26.5,physical_exit,Salida física confirmada,False,True,12956,11
El Salvador,Guatemala,False,189779190,7650,1784188860,173,30.2,3.7,26.5,physical_exit,Salida física confirmada,False,True,12956,11
El Salvador,Guatemala,False,189779190,7650,1784210455,173,30.2,3.7,26.4,physical_exit,Salida física confirmada,False,True,12956,11
El Salvador,Guatemala,False,189779190,7650,1784232064,173,30.2,3.7,26.4,physical_exit,Salida física confirmada,False,True,12956,11
El Salvador,Guatemala,False,189779190,7650,1784253654,173,30.2,3.7,26.5,physical_exit,Salida física confirmada,False,True,12956,11
El Salvador,Guatemala,False,189779190,7650,1784275259,173,30.2,3.7,26.5,physical_exit,Salida física confirmada,False,True,12956,11
El Salvador,Guatemala,False,189779190,7650,1784296857,173,30.3,3.7,26.6,physical_exit,Salida física confirmada,False,True,12956,11
El Salvador,Guatemala,False,189779190,7650,1784318459,173,30.2,3.7,26.4,physical_exit,Salida física confirmada,False,True,12956,11
El Salvador,Guatemala,False,189779190,7650,1784340064,173,30.2,3.7,26.4,physical_exit,Salida física confirmada,False,True,12956,11
El Salvador,Guatemala,False,189779190,7650,1784361664,173,30.2,3.7,26.4,physical_exit,Salida física confirmada,False,True,12956,11
El Salvador,Guatemala,False,189779190,7650,1784383257,173,30.3,3.7,26.5,physical_exit,Salida física confirmada,False,True,12956,11
El Salvador,Guatemala,False,189779190,7650,1784404867,173,30.2,3.7,26.5,physical_exit,Salida física confirmada,False,True,12956,11
El Salvador,Honduras,False,189779191,7650,1783994563,239,9.7,4.4,5.3,external_regional,ASN externo (tránsito regional),False,True,12956,7
El Salvador,Honduras,False,189779191,7650,1784016166,239,9.7,4.4,5.3,external_regional,ASN externo (tránsito regional),False,True,12956,7
El Salvador,Honduras,False,189779191,7650,1784037765,239,9.7,4.4,5.3,external_regional,ASN externo (tránsito regional),False,True,12956,7
El Salvador,Honduras,False,189779191,7650,1784059355,239,10.0,4.4,5.6,external_regional,ASN externo (tránsito regional),False,True,12956,7
El Salvador,Honduras,False,189779191,7650,1784080958,239,9.7,4.4,5.3,external_regional,ASN externo (tránsito regional),False,True,12956,7
El Salvador,Honduras,False,189779191,7650,1784102562,239,9.7,4.4,5.3,external_regional,ASN externo (tránsito regional),False,True,12956,7
El Salvador,Honduras,False,189779191,7650,1784124164,239,9.7,4.4,5.3,external_regional,ASN externo (tránsito regional),False,True,12956,7
El Salvador,Honduras,False,189779191,7650,1784145757,239,9.9,4.4,5.5,external_regional,ASN externo (tránsito regional),False,True,12956,7
El Salvador,Honduras,False,189779191,7650,1784167364,239,9.7,4.4,5.3,external_regional,ASN externo (tránsito regional),False,True,12956,7
El Salvador,Honduras,False,189779191,7650,1784188961,239,9.6,4.4,5.2,external_regional,ASN externo (tránsito regional),False,True,12956,7
El Salvador,Honduras,False,189779191,7650,1784210557,239,9.7,4.4,5.3,external_regional,ASN externo (tránsito regional),False,True,12956,7
El Salvador,Honduras,False,189779191,7650,1784232154,239,9.7,4.4,5.3,external_regional,ASN externo (tránsito regional),False,True,12956,7
El Salvador,Honduras,False,189779191,7650,1784253768,239,9.7,4.4,5.3,external_regional,ASN externo (tránsito regional),False,True,12956,7
El Salvador,Honduras,False,189779191,7650,1784275367,239,9.9,4.4,5.5,external_regional,ASN externo (tránsito regional),False,True,12956,7
El Salvador,Honduras,False,189779191,7650,1784296956,239,9.7,4.4,5.3,external_regional,ASN externo (tránsito regional),False,True,12956,7
El Salvador,Honduras,False,189779191,7650,1784318557,239,9.7,4.4,5.3,external_regional,ASN externo (tránsito regional),False,True,12956,7
El Salvador,Honduras,False,189779191,7650,1784340165,239,9.7,4.4,5.3,external_regional,ASN externo (tránsito regional),False,True,12956,7
El Salvador,Honduras,False,189779191,7650,1784361764,239,9.7,4.4,5.3,external_regional,ASN externo (tránsito regional),False,True,12956,7
El Salvador,Honduras,False,189779191,7650,1784383361,239,9.7,4.4,5.3,external_regional,ASN externo (tránsito regional),False,True,12956,7
El Salvador,Honduras,False,189779191,7650,1784404959,239,9.7,4.4,5.3,external_regional,ASN externo (tránsito regional),False,True,12956,7
El Salvador,Nicaragua,False,189779192,7650,1783994591,483,53.0,6.8,46.2,physical_exit,Salida física confirmada,False,True,12956;1299,9
El Salvador,Nicaragua,False,189779192,7650,1784016180,483,53.0,6.8,46.2,physical_exit,Salida física confirmada,False,True,12956;1299,9
El Salvador,Nicaragua,False,189779192,7650,1784037782,483,53.1,6.8,46.3,physical_exit,Salida física confirmada,False,True,12956;6453,9
El Salvador,Nicaragua,False,189779192,7650,1784059381,483,53.1,6.8,46.3,physical_exit,Salida física confirmada,False,True,12956;6453,9
El Salvador,Nicaragua,False,189779192,7650,1784080981,483,53.3,6.8,46.4,physical_exit,Salida física confirmada,False,True,12956;6453,9
El Salvador,Nicaragua,False,189779192,7650,1784102591,483,53.2,6.8,46.3,physical_exit,Salida física confirmada,False,True,12956;6453,9
El Salvador,Nicaragua,False,189779192,7650,1784124183,483,53.0,6.8,46.2,physical_exit,Salida física confirmada,False,True,12956;6453,9
El Salvador,Nicaragua,False,189779192,7650,1784145782,483,53.0,6.8,46.1,physical_exit,Salida física confirmada,False,True,12956;6453,9
El Salvador,Nicaragua,False,189779192,7650,1784167383,483,52.9,6.8,46.1,physical_exit,Salida física confirmada,False,True,12956;6453,9
El Salvador,Nicaragua,False,189779192,7650,1784188983,483,52.9,6.8,46.1,physical_exit,Salida física confirmada,False,True,12956;6453,9
El Salvador,Nicaragua,False,189779192,7650,1784210582,483,53.0,6.8,46.2,physical_exit,Salida física confirmada,False,True,12956;6453,9
El Salvador,Nicaragua,False,189779192,7650,1784232187,483,52.8,6.8,46.0,physical_exit,Salida física confirmada,False,True,12956;6453,9
El Salvador,Nicaragua,False,189779192,7650,1784253791,483,52.9,6.8,46.1,physical_exit,Salida física confirmada,False,True,12956;6453,9
El Salvador,Nicaragua,False,189779192,7650,1784275383,483,53.0,6.8,46.2,physical_exit,Salida física confirmada,False,True,12956;6453,9
El Salvador,Nicaragua,False,189779192,7650,1784296990,483,52.9,6.8,46.1,physical_exit,Salida física confirmada,False,True,12956;6453,9
El Salvador,Nicaragua,False,189779192,7650,1784318593,483,53.0,6.8,46.2,physical_exit,Salida física confirmada,False,True,12956;6453,9
El Salvador,Nicaragua,False,189779192,7650,1784340184,483,52.9,6.8,46.1,physical_exit,Salida física confirmada,False,True,12956;6453,9
El Salvador,Nicaragua,False,189779192,7650,1784361788,483,52.9,6.8,46.0,physical_exit,Salida física confirmada,False,True,12956;6453,9
El Salvador,Nicaragua,False,189779192,7650,1784383382,483,52.9,6.8,46.1,physical_exit,Salida física confirmada,False,True,12956;6453,9
El Salvador,Nicaragua,False,189779192,7650,1784404993,483,52.9,6.8,46.1,physical_exit,Salida física confirmada,False,True,12956;6453,9
El Salvador,Costa Rica,False,189779193,7650,1783994378,539,73.0,7.4,65.6,physical_exit,Salida física confirmada,False,True,12956;3257,14
El Salvador,Costa Rica,False,189779193,7650,1784015984,539,71.5,7.4,64.1,physical_exit,Salida física confirmada,False,True,12956;3257,14
El Salvador,Costa Rica,False,189779193,7650,1784037582,539,71.3,7.4,63.9,physical_exit,Salida física confirmada,False,True,12956;3257,14
El Salvador,Costa Rica,False,189779193,7650,1784059182,539,71.0,7.4,63.6,physical_exit,Salida física confirmada,False,True,12956;3257,14
El Salvador,Costa Rica,False,189779193,7650,1784080785,539,72.5,7.4,65.2,physical_exit,Salida física confirmada,False,True,12956;3257,14
El Salvador,Costa Rica,False,189779193,7650,1784102380,539,79.3,7.4,71.9,physical_exit,Salida física confirmada,False,True,12956;3257,14
El Salvador,Costa Rica,False,189779193,7650,1784123979,539,79.2,7.4,71.8,physical_exit,Salida física confirmada,False,True,12956;3257,14
El Salvador,Costa Rica,False,189779193,7650,1784145577,539,79.6,7.4,72.3,physical_exit,Salida física confirmada,False,True,12956;3257,14
El Salvador,Costa Rica,False,189779193,7650,1784167178,539,79.2,7.4,71.8,physical_exit,Salida física confirmada,False,True,12956;3257,14
El Salvador,Costa Rica,False,189779193,7650,1784188784,539,79.8,7.4,72.4,physical_exit,Salida física confirmada,False,True,12956;3257,14
El Salvador,Costa Rica,False,189779193,7650,1784210387,539,81.0,7.4,73.6,physical_exit,Salida física confirmada,False,True,12956;3257,14
El Salvador,Costa Rica,False,189779193,7650,1784231983,539,78.6,7.4,71.2,physical_exit,Salida física confirmada,False,True,12956;3257,14
El Salvador,Costa Rica,False,189779193,7650,1784253577,539,265.6,7.4,258.2,physical_exit,Salida física confirmada,False,True,12956;3257,14
El Salvador,Costa Rica,False,189779193,7650,1784275179,539,75.7,7.4,68.3,physical_exit,Salida física confirmada,False,True,12956;3257,14
El Salvador,Costa Rica,False,189779193,7650,1784296787,539,76.0,7.4,68.6,physical_exit,Salida física confirmada,False,True,12956;3257,14
